Support,Confidence,Coverage,Strength,Lift,Leverage,Antecedent,Consequent
continuous,continuous,continuous,continuous,continuous,continuous,string,string
,,,,,,meta,meta
0.344,0.609,0.564,1.0,1.078,0.025,"onehot_fromage=0, onehot_saladefeculents=0, onehot_viande=1, onehot_vege=0","IMC=20, Végé=0"
0.344,1.0,0.344,2.375,1.226,0.063,"IMC=20, Végé=0, onehot_saladefeculents=0, onehot_viande=1, onehot_vege=0",onehot_fromage=0
0.344,0.64,0.537,0.977,1.22,0.062,"Végé=0, onehot_saladefeculents=0, onehot_viande=1, onehot_vege=0","IMC=20, onehot_fromage=0"
0.344,0.949,0.362,2.161,1.213,0.06,"IMC=20, onehot_saladefeculents=0, onehot_viande=1, onehot_vege=0","Végé=0, onehot_fromage=0"
0.344,0.609,0.564,0.886,1.217,0.061,"onehot_saladefeculents=0, onehot_viande=1, onehot_vege=0","IMC=20, Végé=0, onehot_fromage=0"
0.344,0.696,0.494,1.447,0.973,-0.009,"IMC=20, Végé=0, onehot_fromage=0, onehot_viande=1, onehot_vege=0",onehot_saladefeculents=0
0.344,0.45,0.764,0.602,0.978,-0.008,"Végé=0, onehot_fromage=0, onehot_viande=1, onehot_vege=0","IMC=20, onehot_saladefeculents=0"
0.344,0.667,0.515,1.226,1.055,0.018,"IMC=20, onehot_fromage=0, onehot_viande=1, onehot_vege=0","Végé=0, onehot_saladefeculents=0"
0.344,0.432,0.794,0.498,1.093,0.029,"onehot_fromage=0, onehot_viande=1, onehot_vege=0","IMC=20, Végé=0, onehot_saladefeculents=0"
0.344,0.696,0.494,1.186,1.187,0.054,"IMC=20, Végé=0, onehot_viande=1, onehot_vege=0","onehot_fromage=0, onehot_saladefeculents=0"
0.344,0.45,0.764,0.486,1.212,0.06,"Végé=0, onehot_viande=1, onehot_vege=0","IMC=20, onehot_fromage=0, onehot_saladefeculents=0"
0.344,0.667,0.515,1.077,1.201,0.057,"IMC=20, onehot_viande=1, onehot_vege=0","Végé=0, onehot_fromage=0, onehot_saladefeculents=0"
0.344,0.432,0.794,0.44,1.237,0.066,"onehot_viande=1, onehot_vege=0","IMC=20, Végé=0, onehot_fromage=0, onehot_saladefeculents=0"
0.344,0.64,0.537,1.211,0.984,-0.006,"Végé=0, onehot_fromage=0, onehot_viande=1, onehot_dessertgourmand=0",IMC=20
0.344,0.949,0.362,2.458,1.067,0.022,"IMC=20, onehot_fromage=0, onehot_viande=1, onehot_dessertgourmand=0",Végé=0
0.344,0.609,0.564,1.0,1.078,0.025,"onehot_fromage=0, onehot_viande=1, onehot_dessertgourmand=0","IMC=20, Végé=0"
0.344,0.933,0.368,2.217,1.144,0.043,"IMC=20, Végé=0, onehot_viande=1, onehot_dessertgourmand=0",onehot_fromage=0
0.344,0.593,0.58,0.905,1.13,0.039,"Végé=0, onehot_viande=1, onehot_dessertgourmand=0","IMC=20, onehot_fromage=0"
0.344,0.836,0.411,1.903,1.069,0.022,"IMC=20, onehot_viande=1, onehot_dessertgourmand=0","Végé=0, onehot_fromage=0"
0.344,0.541,0.635,0.787,1.082,0.026,"onehot_viande=1, onehot_dessertgourmand=0","IMC=20, Végé=0, onehot_fromage=0"
0.344,0.696,0.494,1.447,0.973,-0.009,"IMC=20, Végé=0, onehot_fromage=0, onehot_viande=1",onehot_dessertgourmand=0
0.344,0.644,0.534,1.098,1.099,0.031,"IMC=20, Végé=0, onehot_viande=1","onehot_fromage=0, onehot_dessertgourmand=0"
0.344,0.412,0.834,0.445,1.109,0.034,"Végé=0, onehot_viande=1","IMC=20, onehot_fromage=0, onehot_dessertgourmand=0"
0.344,0.574,0.598,0.928,1.034,0.011,"IMC=20, onehot_viande=1","Végé=0, onehot_fromage=0, onehot_dessertgourmand=0"
0.344,0.376,0.914,0.383,1.075,0.024,onehot_viande=1,"IMC=20, Végé=0, onehot_fromage=0, onehot_dessertgourmand=0"
0.344,0.45,0.764,0.602,0.978,-0.008,"Végé=0, onehot_fromage=0, onehot_viande=1","IMC=20, onehot_dessertgourmand=0"
0.344,0.667,0.515,1.226,1.055,0.018,"IMC=20, onehot_fromage=0, onehot_viande=1","Végé=0, onehot_dessertgourmand=0"
0.344,0.432,0.794,0.498,1.093,0.029,"onehot_fromage=0, onehot_viande=1","IMC=20, Végé=0, onehot_dessertgourmand=0"
0.344,0.64,0.537,1.211,0.984,-0.006,"Végé=0, onehot_fromage=0, onehot_saladefeculents=0, onehot_viande=1, onehot_dessertgourmand=0",IMC=20
0.344,0.949,0.362,2.458,1.067,0.022,"IMC=20, onehot_fromage=0, onehot_saladefeculents=0, onehot_viande=1, onehot_dessertgourmand=0",Végé=0
0.344,0.609,0.564,1.0,1.078,0.025,"onehot_fromage=0, onehot_saladefeculents=0, onehot_viande=1, onehot_dessertgourmand=0","IMC=20, Végé=0"
0.344,0.933,0.368,2.217,1.144,0.043,"IMC=20, Végé=0, onehot_saladefeculents=0, onehot_viande=1, onehot_dessertgourmand=0",onehot_fromage=0
0.344,0.593,0.58,0.905,1.13,0.039,"Végé=0, onehot_saladefeculents=0, onehot_viande=1, onehot_dessertgourmand=0","IMC=20, onehot_fromage=0"
0.344,0.836,0.411,1.903,1.069,0.022,"IMC=20, onehot_saladefeculents=0, onehot_viande=1, onehot_dessertgourmand=0","Végé=0, onehot_fromage=0"
0.344,0.541,0.635,0.787,1.082,0.026,"onehot_saladefeculents=0, onehot_viande=1, onehot_dessertgourmand=0","IMC=20, Végé=0, onehot_fromage=0"
0.344,1.0,0.344,2.08,1.399,0.098,"IMC=20, Végé=0, onehot_fromage=0, onehot_viande=1, onehot_dessertgourmand=0",onehot_saladefeculents=0
0.344,0.64,0.537,0.857,1.391,0.097,"Végé=0, onehot_fromage=0, onehot_viande=1, onehot_dessertgourmand=0","IMC=20, onehot_saladefeculents=0"
0.344,0.949,0.362,1.746,1.502,0.115,"IMC=20, onehot_fromage=0, onehot_viande=1, onehot_dessertgourmand=0","Végé=0, onehot_saladefeculents=0"
0.344,0.609,0.564,0.701,1.538,0.12,"onehot_fromage=0, onehot_viande=1, onehot_dessertgourmand=0","IMC=20, Végé=0, onehot_saladefeculents=0"
0.344,0.933,0.368,1.592,1.593,0.128,"IMC=20, Végé=0, onehot_viande=1, onehot_dessertgourmand=0","onehot_fromage=0, onehot_saladefeculents=0"
0.344,0.593,0.58,0.64,1.597,0.128,"Végé=0, onehot_viande=1, onehot_dessertgourmand=0","IMC=20, onehot_fromage=0, onehot_saladefeculents=0"
0.344,0.836,0.411,1.351,1.505,0.115,"IMC=20, onehot_viande=1, onehot_dessertgourmand=0","Végé=0, onehot_fromage=0, onehot_saladefeculents=0"
0.344,0.541,0.635,0.551,1.547,0.122,"onehot_viande=1, onehot_dessertgourmand=0","IMC=20, Végé=0, onehot_fromage=0, onehot_saladefeculents=0"
0.344,1.0,0.344,2.08,1.399,0.098,"IMC=20, Végé=0, onehot_fromage=0, onehot_saladefeculents=0, onehot_viande=1",onehot_dessertgourmand=0
0.344,0.64,0.537,0.857,1.391,0.097,"Végé=0, onehot_fromage=0, onehot_saladefeculents=0, onehot_viande=1","IMC=20, onehot_dessertgourmand=0"
0.344,0.949,0.362,1.746,1.502,0.115,"IMC=20, onehot_fromage=0, onehot_saladefeculents=0, onehot_viande=1","Végé=0, onehot_dessertgourmand=0"
0.344,0.609,0.564,0.701,1.538,0.12,"onehot_fromage=0, onehot_saladefeculents=0, onehot_viande=1","IMC=20, Végé=0, onehot_dessertgourmand=0"
0.344,0.933,0.368,1.592,1.593,0.128,"IMC=20, Végé=0, onehot_saladefeculents=0, onehot_viande=1","onehot_fromage=0, onehot_dessertgourmand=0"
0.344,0.593,0.58,0.64,1.597,0.128,"Végé=0, onehot_saladefeculents=0, onehot_viande=1","IMC=20, onehot_fromage=0, onehot_dessertgourmand=0"
0.344,0.836,0.411,1.351,1.505,0.115,"IMC=20, onehot_saladefeculents=0, onehot_viande=1","Végé=0, onehot_fromage=0, onehot_dessertgourmand=0"
0.344,0.541,0.635,0.551,1.547,0.122,"onehot_saladefeculents=0, onehot_viande=1","IMC=20, Végé=0, onehot_fromage=0, onehot_dessertgourmand=0"
0.344,0.696,0.494,1.447,0.973,-0.009,"IMC=20, Végé=0, onehot_fromage=0, onehot_viande=1","onehot_saladefeculents=0, onehot_dessertgourmand=0"
0.344,0.644,0.534,1.098,1.099,0.031,"IMC=20, Végé=0, onehot_viande=1","onehot_fromage=0, onehot_saladefeculents=0, onehot_dessertgourmand=0"
0.344,0.412,0.834,0.445,1.109,0.034,"Végé=0, onehot_viande=1","IMC=20, onehot_fromage=0, onehot_saladefeculents=0, onehot_dessertgourmand=0"
0.344,0.574,0.598,0.928,1.034,0.011,"IMC=20, onehot_viande=1","Végé=0, onehot_fromage=0, onehot_saladefeculents=0, onehot_dessertgourmand=0"
0.344,0.376,0.914,0.383,1.075,0.024,onehot_viande=1,"IMC=20, Végé=0, onehot_fromage=0, onehot_saladefeculents=0, onehot_dessertgourmand=0"
0.344,0.45,0.764,0.602,0.978,-0.008,"Végé=0, onehot_fromage=0, onehot_viande=1","IMC=20, onehot_saladefeculents=0, onehot_dessertgourmand=0"
0.344,0.667,0.515,1.226,1.055,0.018,"IMC=20, onehot_fromage=0, onehot_viande=1","Végé=0, onehot_saladefeculents=0, onehot_dessertgourmand=0"
0.344,0.432,0.794,0.498,1.093,0.029,"onehot_fromage=0, onehot_viande=1","IMC=20, Végé=0, onehot_saladefeculents=0, onehot_dessertgourmand=0"
0.344,0.64,0.537,1.211,0.984,-0.006,"Végé=0, onehot_viande=1, onehot_vege=0, onehot_dessertgourmand=0",IMC=20
0.344,0.933,0.368,2.217,1.144,0.043,"IMC=20, Végé=0, onehot_viande=1, onehot_dessertgourmand=0",onehot_vege=0
0.344,0.593,0.58,0.905,1.13,0.039,"Végé=0, onehot_viande=1, onehot_dessertgourmand=0","IMC=20, onehot_vege=0"
0.344,0.836,0.411,1.903,1.069,0.022,"IMC=20, onehot_viande=1, onehot_dessertgourmand=0","Végé=0, onehot_vege=0"
0.344,0.541,0.635,0.787,1.082,0.026,"onehot_viande=1, onehot_dessertgourmand=0","IMC=20, Végé=0, onehot_vege=0"
0.344,0.949,0.362,2.458,1.067,0.022,"IMC=20, onehot_viande=1, onehot_vege=0, onehot_dessertgourmand=0",Végé=0
0.344,0.609,0.564,1.0,1.078,0.025,"onehot_viande=1, onehot_vege=0, onehot_dessertgourmand=0","IMC=20, Végé=0"
0.344,0.696,0.494,1.447,0.973,-0.009,"IMC=20, Végé=0, onehot_viande=1, onehot_vege=0",onehot_dessertgourmand=0
0.344,0.45,0.764,0.602,0.978,-0.008,"Végé=0, onehot_viande=1, onehot_vege=0","IMC=20, onehot_dessertgourmand=0"
0.344,0.644,0.534,1.098,1.099,0.031,"IMC=20, Végé=0, onehot_viande=1","onehot_vege=0, onehot_dessertgourmand=0"
0.344,0.412,0.834,0.445,1.109,0.034,"Végé=0, onehot_viande=1","IMC=20, onehot_vege=0, onehot_dessertgourmand=0"
0.344,0.574,0.598,0.928,1.034,0.011,"IMC=20, onehot_viande=1","Végé=0, onehot_vege=0, onehot_dessertgourmand=0"
0.344,0.376,0.914,0.383,1.075,0.024,onehot_viande=1,"IMC=20, Végé=0, onehot_vege=0, onehot_dessertgourmand=0"
0.344,0.667,0.515,1.226,1.055,0.018,"IMC=20, onehot_viande=1, onehot_vege=0","Végé=0, onehot_dessertgourmand=0"
0.344,0.432,0.794,0.498,1.093,0.029,"onehot_viande=1, onehot_vege=0","IMC=20, Végé=0, onehot_dessertgourmand=0"
0.344,0.64,0.537,1.211,0.984,-0.006,"Végé=0, onehot_fromage=0, onehot_viande=1, onehot_vege=0, onehot_dessertgourmand=0",IMC=20
0.344,1.0,0.344,2.375,1.226,0.063,"IMC=20, Végé=0, onehot_fromage=0, onehot_viande=1, onehot_dessertgourmand=0",onehot_vege=0
0.344,0.64,0.537,0.977,1.22,0.062,"Végé=0, onehot_fromage=0, onehot_viande=1, onehot_dessertgourmand=0","IMC=20, onehot_vege=0"
0.344,0.949,0.362,2.161,1.213,0.06,"IMC=20, onehot_fromage=0, onehot_viande=1, onehot_dessertgourmand=0","Végé=0, onehot_vege=0"
0.344,0.609,0.564,0.886,1.217,0.061,"onehot_fromage=0, onehot_viande=1, onehot_dessertgourmand=0","IMC=20, Végé=0, onehot_vege=0"
0.344,0.933,0.368,2.217,1.144,0.043,"IMC=20, Végé=0, onehot_viande=1, onehot_dessertgourmand=0","onehot_fromage=0, onehot_vege=0"
0.344,0.593,0.58,0.905,1.13,0.039,"Végé=0, onehot_viande=1, onehot_dessertgourmand=0","IMC=20, onehot_fromage=0, onehot_vege=0"
0.344,0.836,0.411,1.903,1.069,0.022,"IMC=20, onehot_viande=1, onehot_dessertgourmand=0","Végé=0, onehot_fromage=0, onehot_vege=0"
0.344,0.541,0.635,0.787,1.082,0.026,"onehot_viande=1, onehot_dessertgourmand=0","IMC=20, Végé=0, onehot_fromage=0, onehot_vege=0"
0.344,0.949,0.362,2.458,1.067,0.022,"IMC=20, onehot_fromage=0, onehot_viande=1, onehot_vege=0, onehot_dessertgourmand=0",Végé=0
0.344,0.609,0.564,1.0,1.078,0.025,"onehot_fromage=0, onehot_viande=1, onehot_vege=0, onehot_dessertgourmand=0","IMC=20, Végé=0"
0.344,1.0,0.344,2.375,1.226,0.063,"IMC=20, Végé=0, onehot_viande=1, onehot_vege=0, onehot_dessertgourmand=0",onehot_fromage=0
0.344,0.64,0.537,0.977,1.22,0.062,"Végé=0, onehot_viande=1, onehot_vege=0, onehot_dessertgourmand=0","IMC=20, onehot_fromage=0"
0.344,0.949,0.362,2.161,1.213,0.06,"IMC=20, onehot_viande=1, onehot_vege=0, onehot_dessertgourmand=0","Végé=0, onehot_fromage=0"
0.344,0.609,0.564,0.886,1.217,0.061,"onehot_viande=1, onehot_vege=0, onehot_dessertgourmand=0","IMC=20, Végé=0, onehot_fromage=0"
0.344,0.696,0.494,1.447,0.973,-0.009,"IMC=20, Végé=0, onehot_fromage=0, onehot_viande=1, onehot_vege=0",onehot_dessertgourmand=0
0.344,0.45,0.764,0.602,0.978,-0.008,"Végé=0, onehot_fromage=0, onehot_viande=1, onehot_vege=0","IMC=20, onehot_dessertgourmand=0"
0.344,0.667,0.515,1.226,1.055,0.018,"IMC=20, onehot_fromage=0, onehot_viande=1, onehot_vege=0","Végé=0, onehot_dessertgourmand=0"
0.344,0.432,0.794,0.498,1.093,0.029,"onehot_fromage=0, onehot_viande=1, onehot_vege=0","IMC=20, Végé=0, onehot_dessertgourmand=0"
0.344,0.696,0.494,1.186,1.187,0.054,"IMC=20, Végé=0, onehot_viande=1, onehot_vege=0","onehot_fromage=0, onehot_dessertgourmand=0"
0.344,0.45,0.764,0.486,1.212,0.06,"Végé=0, onehot_viande=1, onehot_vege=0","IMC=20, onehot_fromage=0, onehot_dessertgourmand=0"
0.344,0.667,0.515,1.077,1.201,0.057,"IMC=20, onehot_viande=1, onehot_vege=0","Végé=0, onehot_fromage=0, onehot_dessertgourmand=0"
0.344,0.432,0.794,0.44,1.237,0.066,"onehot_viande=1, onehot_vege=0","IMC=20, Végé=0, onehot_fromage=0, onehot_dessertgourmand=0"
0.344,0.696,0.494,1.186,1.187,0.054,"IMC=20, Végé=0, onehot_fromage=0, onehot_viande=1","onehot_vege=0, onehot_dessertgourmand=0"
0.344,0.644,0.534,1.098,1.099,0.031,"IMC=20, Végé=0, onehot_viande=1","onehot_fromage=0, onehot_vege=0, onehot_dessertgourmand=0"
0.344,0.412,0.834,0.445,1.109,0.034,"Végé=0, onehot_viande=1","IMC=20, onehot_fromage=0, onehot_vege=0, onehot_dessertgourmand=0"
0.344,0.574,0.598,0.928,1.034,0.011,"IMC=20, onehot_viande=1","Végé=0, onehot_fromage=0, onehot_vege=0, onehot_dessertgourmand=0"
0.344,0.376,0.914,0.383,1.075,0.024,onehot_viande=1,"IMC=20, Végé=0, onehot_fromage=0, onehot_vege=0, onehot_dessertgourmand=0"
0.344,0.45,0.764,0.486,1.212,0.06,"Végé=0, onehot_fromage=0, onehot_viande=1","IMC=20, onehot_vege=0, onehot_dessertgourmand=0"
0.344,0.667,0.515,1.077,1.201,0.057,"IMC=20, onehot_fromage=0, onehot_viande=1","Végé=0, onehot_vege=0, onehot_dessertgourmand=0"
0.344,0.432,0.794,0.44,1.237,0.066,"onehot_fromage=0, onehot_viande=1","IMC=20, Végé=0, onehot_vege=0, onehot_dessertgourmand=0"
0.344,0.64,0.537,1.211,0.984,-0.006,"Végé=0, onehot_saladefeculents=0, onehot_viande=1, onehot_vege=0, onehot_dessertgourmand=0",IMC=20
0.344,0.933,0.368,2.217,1.144,0.043,"IMC=20, Végé=0, onehot_saladefeculents=0, onehot_viande=1, onehot_dessertgourmand=0",onehot_vege=0
0.344,0.593,0.58,0.905,1.13,0.039,"Végé=0, onehot_saladefeculents=0, onehot_viande=1, onehot_dessertgourmand=0","IMC=20, onehot_vege=0"
0.344,0.836,0.411,1.903,1.069,0.022,"IMC=20, onehot_saladefeculents=0, onehot_viande=1, onehot_dessertgourmand=0","Végé=0, onehot_vege=0"
0.344,0.541,0.635,0.787,1.082,0.026,"onehot_saladefeculents=0, onehot_viande=1, onehot_dessertgourmand=0","IMC=20, Végé=0, onehot_vege=0"
0.344,0.933,0.368,1.592,1.593,0.128,"IMC=20, Végé=0, onehot_viande=1, onehot_dessertgourmand=0","onehot_saladefeculents=0, onehot_vege=0"
0.344,0.593,0.58,0.64,1.597,0.128,"Végé=0, onehot_viande=1, onehot_dessertgourmand=0","IMC=20, onehot_saladefeculents=0, onehot_vege=0"
0.344,0.836,0.411,1.351,1.505,0.115,"IMC=20, onehot_viande=1, onehot_dessertgourmand=0","Végé=0, onehot_saladefeculents=0, onehot_vege=0"
0.344,0.541,0.635,0.551,1.547,0.122,"onehot_viande=1, onehot_dessertgourmand=0","IMC=20, Végé=0, onehot_saladefeculents=0, onehot_vege=0"
0.344,0.949,0.362,2.458,1.067,0.022,"IMC=20, onehot_saladefeculents=0, onehot_viande=1, onehot_vege=0, onehot_dessertgourmand=0",Végé=0
0.344,0.609,0.564,1.0,1.078,0.025,"onehot_saladefeculents=0, onehot_viande=1, onehot_vege=0, onehot_dessertgourmand=0","IMC=20, Végé=0"
0.344,1.0,0.344,2.08,1.399,0.098,"IMC=20, Végé=0, onehot_viande=1, onehot_vege=0, onehot_dessertgourmand=0",onehot_saladefeculents=0
0.344,0.64,0.537,0.857,1.391,0.097,"Végé=0, onehot_viande=1, onehot_vege=0, onehot_dessertgourmand=0","IMC=20, onehot_saladefeculents=0"
0.344,0.949,0.362,1.746,1.502,0.115,"IMC=20, onehot_viande=1, onehot_vege=0, onehot_dessertgourmand=0","Végé=0, onehot_saladefeculents=0"
0.344,0.609,0.564,0.701,1.538,0.12,"onehot_viande=1, onehot_vege=0, onehot_dessertgourmand=0","IMC=20, Végé=0, onehot_saladefeculents=0"
0.344,1.0,0.344,2.08,1.399,0.098,"IMC=20, Végé=0, onehot_saladefeculents=0, onehot_viande=1, onehot_vege=0",onehot_dessertgourmand=0
0.344,0.64,0.537,0.857,1.391,0.097,"Végé=0, onehot_saladefeculents=0, onehot_viande=1, onehot_vege=0","IMC=20, onehot_dessertgourmand=0"
0.344,0.949,0.362,1.746,1.502,0.115,"IMC=20, onehot_saladefeculents=0, onehot_viande=1, onehot_vege=0","Végé=0, onehot_dessertgourmand=0"
0.344,0.609,0.564,0.701,1.538,0.12,"onehot_saladefeculents=0, onehot_viande=1, onehot_vege=0","IMC=20, Végé=0, onehot_dessertgourmand=0"
0.344,0.696,0.494,1.447,0.973,-0.009,"IMC=20, Végé=0, onehot_viande=1, onehot_vege=0","onehot_saladefeculents=0, onehot_dessertgourmand=0"
0.344,0.45,0.764,0.602,0.978,-0.008,"Végé=0, onehot_viande=1, onehot_vege=0","IMC=20, onehot_saladefeculents=0, onehot_dessertgourmand=0"
0.344,0.667,0.515,1.226,1.055,0.018,"IMC=20, onehot_viande=1, onehot_vege=0","Végé=0, onehot_saladefeculents=0, onehot_dessertgourmand=0"
0.344,0.432,0.794,0.498,1.093,0.029,"onehot_viande=1, onehot_vege=0","IMC=20, Végé=0, onehot_saladefeculents=0, onehot_dessertgourmand=0"
0.344,0.933,0.368,1.592,1.593,0.128,"IMC=20, Végé=0, onehot_saladefeculents=0, onehot_viande=1","onehot_vege=0, onehot_dessertgourmand=0"
0.344,0.593,0.58,0.64,1.597,0.128,"Végé=0, onehot_saladefeculents=0, onehot_viande=1","IMC=20, onehot_vege=0, onehot_dessertgourmand=0"
0.344,0.644,0.534,1.098,1.099,0.031,"IMC=20, Végé=0, onehot_viande=1","onehot_saladefeculents=0, onehot_vege=0, onehot_dessertgourmand=0"
0.344,0.412,0.834,0.445,1.109,0.034,"Végé=0, onehot_viande=1","IMC=20, onehot_saladefeculents=0, onehot_vege=0, onehot_dessertgourmand=0"
0.344,0.574,0.598,0.928,1.034,0.011,"IMC=20, onehot_viande=1","Végé=0, onehot_saladefeculents=0, onehot_vege=0, onehot_dessertgourmand=0"
0.344,0.376,0.914,0.383,1.075,0.024,onehot_viande=1,"IMC=20, Végé=0, onehot_saladefeculents=0, onehot_vege=0, onehot_dessertgourmand=0"
0.344,0.836,0.411,1.351,1.505,0.115,"IMC=20, onehot_saladefeculents=0, onehot_viande=1","Végé=0, onehot_vege=0, onehot_dessertgourmand=0"
0.344,0.541,0.635,0.551,1.547,0.122,"onehot_saladefeculents=0, onehot_viande=1","IMC=20, Végé=0, onehot_vege=0, onehot_dessertgourmand=0"
0.344,0.64,0.537,1.211,0.984,-0.006,"Végé=0, onehot_fromage=0, onehot_saladefeculents=0, onehot_viande=1, onehot_vege=0, onehot_dessertgourmand=0",IMC=20
0.344,1.0,0.344,2.375,1.226,0.063,"IMC=20, Végé=0, onehot_fromage=0, onehot_saladefeculents=0, onehot_viande=1, onehot_dessertgourmand=0",onehot_vege=0
0.344,0.64,0.537,0.977,1.22,0.062,"Végé=0, onehot_fromage=0, onehot_saladefeculents=0, onehot_viande=1, onehot_dessertgourmand=0","IMC=20, onehot_vege=0"
0.344,0.949,0.362,2.161,1.213,0.06,"IMC=20, onehot_fromage=0, onehot_saladefeculents=0, onehot_viande=1, onehot_dessertgourmand=0","Végé=0, onehot_vege=0"
0.344,0.609,0.564,0.886,1.217,0.061,"onehot_fromage=0, onehot_saladefeculents=0, onehot_viande=1, onehot_dessertgourmand=0","IMC=20, Végé=0, onehot_vege=0"
0.344,0.933,0.368,2.217,1.144,0.043,"IMC=20, Végé=0, onehot_saladefeculents=0, onehot_viande=1, onehot_dessertgourmand=0","onehot_fromage=0, onehot_vege=0"
0.344,0.593,0.58,0.905,1.13,0.039,"Végé=0, onehot_saladefeculents=0, onehot_viande=1, onehot_dessertgourmand=0","IMC=20, onehot_fromage=0, onehot_vege=0"
0.344,0.836,0.411,1.903,1.069,0.022,"IMC=20, onehot_saladefeculents=0, onehot_viande=1, onehot_dessertgourmand=0","Végé=0, onehot_fromage=0, onehot_vege=0"
0.344,0.541,0.635,0.787,1.082,0.026,"onehot_saladefeculents=0, onehot_viande=1, onehot_dessertgourmand=0","IMC=20, Végé=0, onehot_fromage=0, onehot_vege=0"
0.344,1.0,0.344,1.705,1.707,0.142,"IMC=20, Végé=0, onehot_fromage=0, onehot_viande=1, onehot_dessertgourmand=0","onehot_saladefeculents=0, onehot_vege=0"
0.344,0.64,0.537,0.691,1.724,0.144,"Végé=0, onehot_fromage=0, onehot_viande=1, onehot_dessertgourmand=0","IMC=20, onehot_saladefeculents=0, onehot_vege=0"
0.344,0.949,0.362,1.534,1.71,0.143,"IMC=20, onehot_fromage=0, onehot_viande=1, onehot_dessertgourmand=0","Végé=0, onehot_saladefeculents=0, onehot_vege=0"
0.344,0.609,0.564,0.62,1.741,0.146,"onehot_fromage=0, onehot_viande=1, onehot_dessertgourmand=0","IMC=20, Végé=0, onehot_saladefeculents=0, onehot_vege=0"
0.344,0.933,0.368,1.592,1.593,0.128,"IMC=20, Végé=0, onehot_viande=1, onehot_dessertgourmand=0","onehot_fromage=0, onehot_saladefeculents=0, onehot_vege=0"
0.344,0.593,0.58,0.64,1.597,0.128,"Végé=0, onehot_viande=1, onehot_dessertgourmand=0","IMC=20, onehot_fromage=0, onehot_saladefeculents=0, onehot_vege=0"
0.344,0.836,0.411,1.351,1.505,0.115,"IMC=20, onehot_viande=1, onehot_dessertgourmand=0","Végé=0, onehot_fromage=0, onehot_saladefeculents=0, onehot_vege=0"
0.344,0.541,0.635,0.551,1.547,0.122,"onehot_viande=1, onehot_dessertgourmand=0","IMC=20, Végé=0, onehot_fromage=0, onehot_saladefeculents=0, onehot_vege=0"
0.344,0.949,0.362,2.458,1.067,0.022,"IMC=20, onehot_fromage=0, onehot_saladefeculents=0, onehot_viande=1, onehot_vege=0, onehot_dessertgourmand=0",Végé=0
0.344,0.609,0.564,1.0,1.078,0.025,"onehot_fromage=0, onehot_saladefeculents=0, onehot_viande=1, onehot_vege=0, onehot_dessertgourmand=0","IMC=20, Végé=0"
0.344,1.0,0.344,2.375,1.226,0.063,"IMC=20, Végé=0, onehot_saladefeculents=0, onehot_viande=1, onehot_vege=0, onehot_dessertgourmand=0",onehot_fromage=0
0.344,0.64,0.537,0.977,1.22,0.062,"Végé=0, onehot_saladefeculents=0, onehot_viande=1, onehot_vege=0, onehot_dessertgourmand=0","IMC=20, onehot_fromage=0"
