
self.nb_tot_simmap(['Pizza'::0,'Dessert gourmand'::30,'Salade féculents'::51,'Viande +'::0,'Vege +'::0,'Poisson'::31,'Vege'::19,'Produit laitier'::66,'Viande'::51,'Crème dessert'::2,'Œufs'::3,'Crudités'::29,'Charcuterie'::17,'Fruit'::30,'Fromage'::4])fitness209.0choix_personnel_moyenne0.0 influence_env_moyenne: 0.30000000000000004 influence_sociale_moyenne: 0.0
self.nb_tot_simmap(['Pizza'::0,'Dessert gourmand'::34,'Salade féculents'::45,'Viande +'::0,'Vege +'::0,'Poisson'::24,'Vege'::24,'Produit laitier'::59,'Viande'::53,'Crème dessert'::0,'Œufs'::3,'Crudités'::23,'Charcuterie'::23,'Fruit'::33,'Fromage'::1])fitness236.0choix_personnel_moyenne0.0 influence_env_moyenne: 0.30000000000000004 influence_sociale_moyenne: 0.1
self.nb_tot_simmap(['Pizza'::0,'Dessert gourmand'::28,'Salade féculents'::51,'Viande +'::0,'Vege +'::0,'Poisson'::25,'Vege'::23,'Produit laitier'::63,'Viande'::53,'Crème dessert'::1,'Œufs'::4,'Crudités'::31,'Charcuterie'::15,'Fruit'::31,'Fromage'::0])fitness215.0choix_personnel_moyenne0.0 influence_env_moyenne: 0.30000000000000004 influence_sociale_moyenne: 0.2
self.nb_tot_simmap(['Pizza'::0,'Dessert gourmand'::27,'Salade féculents'::48,'Viande +'::0,'Vege +'::0,'Poisson'::26,'Vege'::23,'Produit laitier'::68,'Viande'::52,'Crème dessert'::0,'Œufs'::4,'Crudités'::37,'Charcuterie'::14,'Fruit'::29,'Fromage'::1])fitness199.0choix_personnel_moyenne0.0 influence_env_moyenne: 0.30000000000000004 influence_sociale_moyenne: 0.30000000000000004
self.nb_tot_simmap(['Pizza'::0,'Dessert gourmand'::33,'Salade féculents'::51,'Viande +'::0,'Vege +'::0,'Poisson'::23,'Vege'::26,'Produit laitier'::68,'Viande'::52,'Crème dessert'::0,'Œufs'::3,'Crudités'::36,'Charcuterie'::17,'Fruit'::29,'Fromage'::0])fitness220.0choix_personnel_moyenne0.0 influence_env_moyenne: 0.30000000000000004 influence_sociale_moyenne: 0.4
self.nb_tot_simmap(['Pizza'::0,'Dessert gourmand'::27,'Salade féculents'::47,'Viande +'::0,'Vege +'::0,'Poisson'::29,'Vege'::20,'Produit laitier'::60,'Viande'::52,'Crème dessert'::1,'Œufs'::6,'Crudités'::19,'Charcuterie'::25,'Fruit'::35,'Fromage'::8])fitness215.0choix_personnel_moyenne0.0 influence_env_moyenne: 0.30000000000000004 influence_sociale_moyenne: 0.5
self.nb_tot_simmap(['Pizza'::0,'Dessert gourmand'::30,'Salade féculents'::47,'Viande +'::0,'Vege +'::0,'Poisson'::26,'Vege'::24,'Produit laitier'::61,'Viande'::51,'Crème dessert'::0,'Œufs'::2,'Crudités'::25,'Charcuterie'::21,'Fruit'::34,'Fromage'::8])fitness217.0choix_personnel_moyenne0.0 influence_env_moyenne: 0.30000000000000004 influence_sociale_moyenne: 0.6
self.nb_tot_simmap(['Pizza'::0,'Dessert gourmand'::34,'Salade féculents'::51,'Viande +'::0,'Vege +'::0,'Poisson'::32,'Vege'::19,'Produit laitier'::65,'Viande'::50,'Crème dessert'::0,'Œufs'::4,'Crudités'::28,'Charcuterie'::21,'Fruit'::28,'Fromage'::6])fitness220.0choix_personnel_moyenne0.0 influence_env_moyenne: 0.30000000000000004 influence_sociale_moyenne: 0.7
self.nb_tot_simmap(['Pizza'::0,'Dessert gourmand'::30,'Salade féculents'::47,'Viande +'::0,'Vege +'::0,'Poisson'::25,'Vege'::24,'Produit laitier'::65,'Viande'::52,'Crème dessert'::0,'Œufs'::1,'Crudités'::23,'Charcuterie'::30,'Fruit'::31,'Fromage'::0])fitness238.0choix_personnel_moyenne0.0 influence_env_moyenne: 0.30000000000000004 influence_sociale_moyenne: 0.7999999999999999
self.nb_tot_simmap(['Pizza'::0,'Dessert gourmand'::25,'Salade féculents'::46,'Viande +'::0,'Vege +'::0,'Poisson'::27,'Vege'::22,'Produit laitier'::63,'Viande'::52,'Crème dessert'::3,'Œufs'::7,'Crudités'::27,'Charcuterie'::20,'Fruit'::35,'Fromage'::3])fitness200.0choix_personnel_moyenne0.0 influence_env_moyenne: 0.30000000000000004 influence_sociale_moyenne: 0.8999999999999999
