coeff_autre_moyenne,coeff_autre_sociale_et,coeff_amis_moyenne,coeff_amis_et,influence_sociale_moyenne,influence_sociale_et,influence_env_moyenne,influence_env_et,delta_moyenne,delat_et,choix_personnel_moyenne,choix_personnel_et,proba_depassement1point,proba_manque1point,proba_depassement2points,force_perception_plat,proba_autre_entree,proba_autre_dessert,proba_encore,temps_entre_groupes,seuil_influence_etudiant_queue,Charcuterie_correction,Crudites_correction,Entree_poisson_correction,Salade_feculents_correction,Viande___correction,Pizza_correction,Accompagnement___correction,Accompagnement_correction,Viande_correction,Poisson_correction,Vege_correction,Fruit_correction,Produit_laitier_correction,Creme_dessert_correction,Fruits_gourmands_correction,Dessert_gourmand_correction,Fromage_correction,fitness
0.7,0.1,0.9,0.8,0.7,0.0,0.7,0.8,0.7,0.5,0.8,0.9,0.6,0.2,0.2,1.5,0.8,0.1,0.1,38.0,4,0.45,0.1,0.05,0.8,-0.8,-0.75,0.9,0.35,0.6,-0.3,0.55,0.8,-0.95,0.3,0.6,-0.05,0.85,112.0
0.9,0.0,0.5,0.3,0.9,0.4,0.4,0.7,0.4,0.9,0.6,0.0,0.9,0.1,0.6,0.6,0.5,0.3,0.1,41.0,1,0.15,-0.35,-0.9,0.95,-0.75,-0.15,-1.0,0.9,-0.8,0.45,0.65,-0.05,0.7,0.5,0.3,0.7,-0.6,133.0
0.1,0.3,0.6,0.8,0.9,0.9,0.0,0.5,0.5,0.7,0.7,0.8,0.9,0.7,0.2,2.7,0.8,0.1,0.4,36.0,7,0.35,0.9,1.0,-0.3,0.0,-0.55,-0.35,-0.6,-0.6,0.25,0.6,0.4,0.8,-0.2,-1.0,0.2,-0.45,147.0
0.8,0.4,0.6,0.7,0.8,0.3,0.7,0.5,0.7,0.6,0.5,0.3,0.7,0.2,0.3,1.0,0.1,0.4,0.9,38.0,6,0.2,-0.55,0.4,-0.5,-0.65,0.85,1.0,-0.85,0.7,-0.45,-0.5,0.05,0.35,-0.85,0.65,0.0,-0.6,98.0
0.3,0.5,0.8,0.4,0.8,0.8,0.7,0.2,0.9,1.0,0.3,0.4,0.5,0.1,0.6,1.1,0.0,0.6,0.4,31.0,5,-0.75,0.9,0.4,-0.75,-0.3,0.85,0.6,0.65,0.5,-0.75,-0.6,0.85,0.9,1.0,-0.05,-0.9,0.0,106.0
0.1,0.5,0.8,0.9,0.4,0.1,0.5,1.0,0.7,0.0,0.0,0.1,0.7,0.4,0.1,0.6,0.9,0.6,0.3,59.0,3,-0.45,0.6,-0.6,0.0,0.5,0.7,0.8,0.1,-0.9,-0.6,0.75,-0.65,0.7,-0.1,-0.95,0.55,0.55,106.0
0.3,0.7,0.3,0.5,0.5,0.2,0.3,0.9,0.6,0.8,1.0,0.8,0.8,0.9,0.8,1.0,0.5,0.8,0.4,32.0,4,-0.05,-0.2,-0.25,0.7,-0.9,0.35,-0.6,0.9,-0.2,0.4,0.8,0.65,-0.8,0.65,-0.05,-0.7,0.45,144.0
0.3,0.1,0.6,0.4,0.8,0.6,0.1,0.1,0.2,0.8,0.7,0.5,0.2,0.3,0.7,0.4,0.9,0.6,0.2,45.0,10,-0.95,0.5,0.9,-0.55,0.45,-0.2,-0.15,0.65,0.9,-0.4,-0.15,-0.85,0.85,0.65,0.5,0.15,0.6,140.0
0.4,0.2,0.5,0.3,0.5,0.9,0.9,0.1,0.5,0.7,0.9,0.6,0.8,0.3,0.2,2.0,0.1,0.9,0.7,27.0,5,-0.35,-0.6,0.5,0.95,0.75,-0.7,-0.75,0.45,-0.1,0.7,-0.55,-0.4,0.9,0.5,0.65,-0.95,-0.9,126.0
0.8,0.1,0.8,0.8,0.5,0.1,0.3,0.3,0.1,0.4,0.9,0.4,0.9,0.4,0.6,0.1,0.7,0.2,0.6,10.0,2,-0.75,0.65,0.6,0.9,0.1,0.4,-0.5,0.05,0.2,0.9,0.5,-0.3,0.55,-0.95,-0.45,0.65,0.8,162.0
0.1,0.1,0.7,0.9,0.9,0.1,0.1,0.1,0.6,0.3,0.4,0.8,0.1,0.6,1.0,1.8,0.3,1.0,0.9,20.0,2,-0.4,-0.15,0.4,-0.35,0.2,-0.9,0.45,-0.9,0.05,0.4,0.6,0.25,0.4,-0.1,0.3,0.15,0.6,135.0
0.1,0.6,0.0,0.9,0.7,0.2,0.5,0.1,0.3,0.8,0.8,0.3,0.7,0.1,0.8,1.4,0.9,0.8,0.8,58.0,4,0.5,-0.3,0.45,-0.8,0.5,0.6,-1.0,0.05,0.15,0.55,0.85,-0.2,-0.6,0.2,0.9,0.15,-0.75,172.0
0.7,0.2,0.4,0.8,0.4,0.6,0.4,0.6,0.7,0.0,0.9,0.3,0.8,0.4,0.9,1.7,0.1,0.7,0.2,36.0,6,0.0,-0.55,0.9,0.35,-0.8,0.4,0.7,0.2,-0.9,0.35,0.95,-0.15,-0.55,0.3,-0.3,0.95,-0.1,140.0
0.8,0.8,0.8,0.3,0.6,1.0,0.8,0.4,0.4,0.7,0.2,0.8,0.8,0.7,0.1,1.4,0.1,0.4,0.8,14.0,8,0.15,0.9,0.3,-0.9,0.2,0.15,0.4,-1.0,0.65,0.9,-0.25,-0.2,-0.7,0.05,-0.7,1.0,-0.5,113.0
0.1,0.7,0.0,0.9,0.0,0.4,0.3,0.5,0.2,0.3,0.1,0.9,0.6,0.1,0.2,0.8,0.7,0.6,0.3,20.0,9,0.4,0.15,0.85,0.0,-0.8,-0.6,-0.15,-0.85,-0.35,0.9,0.4,-0.35,0.35,-0.25,-0.75,0.4,0.35,106.0
0.3,1.0,0.5,0.6,0.6,0.6,0.8,0.3,0.7,0.1,0.7,0.5,0.3,0.7,0.9,0.3,0.2,0.4,0.9,59.0,4,-0.65,0.6,-0.4,-0.6,-0.75,-0.6,-0.65,0.35,-0.2,-0.3,0.3,0.05,0.2,0.75,0.1,0.4,-0.8,109.0
0.5,0.7,0.8,1.0,0.3,0.4,0.8,0.3,0.4,0.1,0.6,0.4,0.5,0.2,0.2,0.3,0.3,0.6,0.5,47.0,6,-0.4,-0.5,-0.95,0.65,0.6,0.9,-0.25,0.05,0.2,0.5,0.55,0.75,-0.55,0.85,-0.7,0.1,0.8,87.0
0.7,0.5,1.0,0.2,0.4,0.2,0.1,0.7,0.2,0.7,0.4,0.2,0.7,0.1,0.4,1.5,0.6,0.4,0.0,18.0,2,-0.5,-0.15,-0.4,0.15,0.95,0.45,0.3,0.85,-0.3,-0.95,0.05,-0.65,0.9,0.45,-0.75,0.75,0.3,168.0
0.4,0.0,0.3,0.3,0.4,0.6,0.4,0.5,0.8,1.0,0.3,0.2,0.4,0.1,0.2,1.2,0.7,1.0,0.8,53.0,5,-0.6,-0.15,-0.75,0.4,0.3,0.55,0.65,0.95,-0.3,0.35,0.8,0.5,0.7,0.1,0.4,-0.75,-0.65,128.0
0.4,0.6,0.5,0.5,0.2,0.7,1.0,0.4,0.8,0.7,0.0,0.6,0.4,0.9,0.4,0.9,0.6,0.1,0.5,32.0,8,0.7,-0.1,0.65,-0.2,0.85,-0.15,-1.0,-0.55,-0.7,0.8,-0.45,-0.55,0.85,-0.3,0.35,0.55,-0.6,95.0
0.4,0.0,0.2,0.6,0.6,0.4,0.4,0.1,0.3,0.7,0.1,0.6,0.9,0.5,0.3,0.4,0.9,0.8,0.1,39.0,2,0.7,-0.5,0.8,-0.1,0.75,-0.9,0.45,-0.8,-0.6,0.95,0.8,-0.45,-0.25,0.55,-0.6,0.15,0.7,101.0
0.1,0.9,0.6,0.8,0.7,0.3,0.9,0.0,0.2,0.7,0.5,1.0,0.6,0.3,0.6,0.1,0.5,0.6,0.2,16.0,4,-0.35,0.25,-0.5,0.4,-0.25,-1.0,-0.75,0.2,0.1,0.0,0.9,-0.2,-0.8,0.1,-0.5,-0.8,0.95,112.0
0.6,0.4,0.4,0.3,0.8,0.3,0.7,0.9,0.7,0.9,0.4,0.8,0.5,0.5,0.6,2.1,0.8,0.6,0.7,54.0,6,-0.05,0.55,0.4,0.25,0.75,-0.55,-0.15,0.25,-1.0,0.7,-0.85,0.5,-0.45,-0.75,-0.15,0.5,0.95,103.0
0.7,0.4,0.2,1.0,0.7,0.3,0.7,0.5,0.9,0.2,0.5,0.5,0.8,0.1,0.5,1.1,0.9,1.0,0.1,38.0,10,-0.8,-0.65,-0.95,0.35,-0.2,-0.05,-0.6,0.0,-0.2,-0.8,-0.9,0.55,0.15,0.05,-0.35,0.5,-0.75,126.0
0.9,0.1,0.2,0.2,0.5,0.6,0.3,1.0,0.1,0.3,0.2,0.3,0.9,0.3,0.1,1.5,0.1,0.6,1.0,11.0,2,-0.95,-0.85,0.75,-0.8,-0.45,0.65,0.4,0.75,-0.15,0.45,-0.2,0.2,0.5,0.4,0.15,0.4,-0.95,128.0
0.7,0.1,0.6,0.0,0.7,0.5,0.2,0.7,0.6,0.7,0.9,0.1,0.5,0.3,1.0,2.7,0.9,0.2,0.8,52.0,1,0.1,0.45,-0.5,0.95,1.0,0.7,-0.45,0.35,0.0,0.65,-0.9,0.4,-0.05,-0.75,0.75,0.9,0.0,130.0
0.2,0.8,0.1,0.3,0.7,0.1,0.5,0.4,0.7,0.2,0.6,0.2,0.3,0.4,0.7,1.4,0.7,0.2,0.5,12.0,6,0.55,-0.75,-0.65,0.8,-0.2,-0.4,0.35,0.15,-0.45,0.9,-0.1,0.85,0.2,0.65,-0.55,0.65,-0.45,133.0
0.3,0.2,0.6,0.6,0.5,0.8,0.9,0.4,0.5,0.5,0.4,0.2,0.9,0.3,1.0,1.4,0.9,0.2,0.8,31.0,10,0.6,0.65,0.55,0.85,-0.15,0.4,0.95,-0.9,-0.3,0.6,0.7,-0.65,0.4,0.3,-0.25,-0.1,-0.4,115.0
0.9,0.8,0.1,0.3,0.2,0.9,0.7,0.2,0.7,0.2,0.9,0.9,0.7,0.8,1.0,0.5,0.6,0.0,0.3,21.0,4,0.0,0.7,0.25,-0.3,0.75,0.9,-0.3,-0.35,-0.35,0.5,0.0,0.8,-0.8,0.05,-0.9,0.1,0.15,107.0
0.7,0.3,0.6,0.1,0.7,0.2,0.2,0.1,0.7,1.0,0.7,0.8,0.4,1.0,0.8,2.5,0.3,0.8,0.3,25.0,9,0.8,-1.0,-0.9,-0.4,0.35,-0.8,0.95,0.7,-0.85,-0.8,-0.2,-0.5,0.15,-0.65,0.2,-0.1,0.45,131.0
0.8,0.2,0.3,0.9,0.1,0.8,0.6,0.9,0.5,0.2,0.3,0.9,0.2,0.0,0.2,1.5,0.0,0.3,0.9,51.0,3,-0.75,0.25,0.1,-0.95,-0.7,0.55,-0.85,0.0,-0.7,0.85,-0.75,0.15,-0.5,0.25,-0.15,-0.75,0.0,64.0
0.7,0.4,0.7,1.0,0.6,0.2,0.6,0.9,0.7,0.9,0.8,0.3,0.9,0.6,0.9,0.1,0.1,0.6,0.4,23.0,5,-0.45,-0.7,-0.2,-0.95,-0.45,-0.2,-0.55,0.4,0.4,0.35,0.05,-0.9,-0.1,-0.65,-0.7,0.6,-0.55,149.0
0.6,0.8,0.7,0.8,0.7,0.1,1.0,0.3,0.4,0.1,0.1,0.0,0.7,0.5,0.8,0.8,0.7,0.9,0.8,36.0,4,-0.35,0.15,-0.4,0.15,0.6,0.6,0.95,-0.25,0.85,-0.75,0.75,1.0,-0.95,0.1,-0.4,0.9,0.1,103.0
0.7,0.6,0.3,0.7,0.5,0.7,0.9,0.2,0.7,0.9,0.3,1.0,0.4,0.5,0.8,2.1,1.0,0.5,0.9,60.0,6,0.45,-0.8,0.8,-0.15,0.2,0.4,0.25,0.75,-0.35,0.65,0.15,0.25,-0.9,0.05,0.4,0.7,0.2,106.0
0.9,1.0,0.1,0.8,0.3,0.5,0.5,0.8,0.7,0.1,0.4,0.4,0.2,0.9,0.7,2.4,0.1,0.3,0.5,28.0,1,0.0,0.6,0.3,0.9,-0.3,-0.75,0.9,-0.9,-0.25,0.75,0.8,0.35,-0.15,-0.4,0.8,-0.05,-0.3,109.0
0.5,0.6,0.9,0.5,0.9,0.0,0.4,0.4,0.4,0.3,0.1,0.4,0.4,0.4,0.3,0.2,0.8,0.3,0.9,57.0,7,0.05,-0.05,-0.7,-0.9,0.65,0.55,0.8,-0.65,0.15,0.9,0.35,0.05,0.8,-0.55,0.75,-0.65,0.95,87.0
0.4,0.0,0.2,0.3,1.0,0.3,0.1,1.0,0.3,0.9,0.7,0.7,0.0,0.4,0.1,2.0,0.1,0.7,0.1,29.0,8,-0.35,0.0,0.9,-0.85,-0.05,0.85,0.3,0.2,0.95,-0.1,-0.3,-0.1,0.55,0.15,0.6,0.5,0.6,133.0
0.7,0.2,0.2,0.3,0.8,0.3,0.1,0.9,0.6,0.4,0.4,0.8,0.7,0.8,0.2,1.0,0.4,1.0,0.4,52.0,4,-0.95,0.75,0.05,-0.3,-0.85,0.7,0.45,0.05,0.2,-0.7,-0.95,-0.8,-0.85,-0.7,-0.25,-0.1,-0.65,155.0
0.3,0.1,0.2,0.5,0.3,0.1,0.9,0.3,0.9,0.1,0.5,0.5,0.9,0.2,0.7,0.5,0.3,0.2,0.3,24.0,8,0.5,0.25,0.25,0.75,0.25,-0.8,-0.75,-0.2,0.65,0.85,-0.5,0.75,0.75,-0.1,0.7,0.65,-0.75,95.0
0.4,0.7,0.2,0.4,0.7,0.3,0.6,0.8,0.0,0.7,0.6,0.7,0.2,0.5,0.1,0.1,1.0,0.9,0.6,47.0,7,0.1,0.85,-0.75,0.45,0.9,-0.35,-0.15,0.0,-0.95,0.1,-0.55,0.1,0.4,-0.75,-0.15,-0.7,-0.7,131.0
0.4,0.4,0.7,0.4,0.5,1.0,0.5,0.5,0.9,0.6,0.6,0.7,0.4,0.5,1.0,0.8,1.0,0.9,0.8,53.0,1,-0.3,0.85,0.55,0.85,0.3,-0.25,-0.65,0.25,0.25,-0.2,-0.9,-0.85,-0.25,-0.85,0.7,-0.45,0.05,132.0
0.6,0.0,0.4,0.8,0.3,0.0,0.7,0.3,0.1,0.2,0.4,0.9,0.5,0.9,0.9,1.3,0.1,0.3,0.9,22.0,3,-0.55,0.85,0.0,0.2,-0.5,-0.65,0.0,0.75,0.75,-1.0,0.8,-0.1,-0.1,0.55,-0.05,-0.3,0.65,105.0
0.7,0.9,0.3,0.0,1.0,0.2,0.3,0.6,0.4,0.9,0.4,0.5,0.9,0.5,0.5,0.1,0.6,1.0,0.1,34.0,4,-0.65,0.55,0.25,-0.8,0.5,-0.15,0.7,0.45,-0.75,-0.9,0.4,-0.4,0.35,-0.65,0.8,0.25,0.8,141.0
0.4,0.7,0.9,0.3,0.6,0.3,0.1,0.8,0.3,0.6,1.0,0.8,0.1,0.7,0.4,1.2,0.2,0.3,0.6,11.0,6,-0.5,0.55,0.55,0.65,-0.95,0.65,0.0,0.55,-0.25,0.25,0.9,0.9,-0.05,-0.85,-0.9,-1.0,-0.8,133.0
0.3,0.8,0.4,0.7,0.5,0.7,0.7,0.5,0.8,0.9,0.2,1.0,1.0,0.3,0.0,3.0,1.0,0.3,0.1,11.0,6,0.1,-0.6,-0.65,-0.25,-0.75,0.3,-0.45,-0.15,0.15,0.2,0.25,-0.65,0.85,-0.8,0.15,-0.1,0.2,97.0
0.1,0.4,0.3,0.9,0.9,0.3,0.2,0.7,0.1,0.4,0.1,0.0,0.9,0.3,0.0,0.4,0.4,0.6,0.8,47.0,5,0.5,0.55,-0.55,-0.45,0.85,-0.15,0.05,-0.2,-0.55,0.1,0.1,-0.45,0.95,-0.4,0.8,-0.35,0.9,136.0
0.1,0.4,0.8,0.3,0.2,0.7,0.5,0.1,0.6,0.6,0.4,0.7,0.9,0.8,0.0,2.5,0.6,0.2,0.4,56.0,3,0.75,-0.3,-0.55,0.2,-0.05,0.5,-0.2,-0.75,-0.2,-0.75,-0.85,1.0,-0.8,0.3,0.95,-0.45,-0.7,92.0
0.8,0.8,0.1,0.3,0.6,0.9,0.8,0.9,0.4,0.6,0.9,0.7,0.9,0.5,0.7,1.0,0.7,0.4,0.3,36.0,3,-0.25,0.45,0.7,0.0,0.9,-0.35,-0.3,-0.75,0.25,0.3,0.0,0.15,-0.8,0.8,-0.45,-0.45,0.05,127.0
0.4,0.2,0.6,0.5,0.1,0.5,0.2,0.7,0.6,0.3,0.4,0.9,0.3,0.4,0.9,0.4,0.1,0.0,0.1,35.0,1,0.9,-0.2,-0.05,0.2,-0.4,0.9,-0.55,0.95,0.8,-0.35,0.7,0.25,0.55,-0.6,0.25,-0.05,-0.5,97.0
0.3,0.5,0.5,0.1,1.0,0.0,0.9,0.5,0.3,0.8,1.0,0.2,0.5,0.6,0.0,2.4,0.0,0.6,0.2,12.0,6,-0.85,0.8,-0.75,0.2,-0.25,1.0,0.3,-0.6,0.3,0.5,0.05,-0.85,0.5,-0.5,-0.15,0.6,-0.25,121.0
0.5,0.4,0.8,0.5,0.1,1.0,0.2,1.0,0.7,0.9,0.6,0.4,0.9,0.4,0.5,0.8,0.6,0.2,0.7,31.0,8,-0.85,0.85,0.25,0.45,0.05,0.15,0.9,-0.35,0.45,0.05,0.15,-0.65,-0.05,-0.1,-0.95,0.05,1.0,135.0
0.8,0.6,0.5,0.8,0.1,0.2,0.8,1.0,0.1,0.0,0.6,0.2,0.8,0.1,0.7,1.5,0.9,0.1,0.9,38.0,1,0.55,0.3,0.55,0.5,0.3,0.9,-0.1,-0.75,-0.25,0.7,-0.95,-0.45,0.05,-0.15,0.25,-0.55,-0.9,131.0
0.7,0.9,0.6,0.9,0.9,0.6,0.1,0.5,0.0,0.1,0.9,0.3,0.7,0.4,0.1,2.4,0.5,0.8,0.2,23.0,5,-1.0,0.4,0.75,-0.35,-0.6,0.7,-0.5,0.45,0.0,-0.85,0.25,-0.3,0.55,0.3,-0.4,0.1,0.2,206.0
0.5,0.2,0.8,0.6,0.0,0.3,0.3,0.8,0.8,0.1,0.6,0.2,0.0,0.4,0.1,1.0,0.8,0.9,1.0,17.0,9,-0.7,-0.75,-0.1,0.85,-0.65,0.75,-0.8,0.0,-0.65,-0.65,-0.1,-0.1,-0.95,0.2,-0.85,-0.2,-0.4,152.0
0.6,0.3,0.5,0.5,0.5,0.7,0.1,0.3,0.6,0.9,0.4,0.9,0.8,0.5,0.4,0.7,0.7,0.6,0.8,17.0,5,1.0,-0.6,-0.85,0.45,0.1,0.6,0.2,0.7,0.7,0.95,0.0,0.25,0.8,0.3,0.55,-0.85,0.05,102.0
0.8,0.5,0.1,0.1,0.1,0.7,0.6,0.1,0.2,0.9,0.9,0.6,1.0,0.7,0.6,0.4,0.1,0.5,0.8,45.0,3,0.25,0.55,0.95,0.15,-0.9,-0.2,-0.9,-0.7,-0.95,-0.3,-0.3,-0.6,-0.3,0.3,0.45,-0.75,0.45,133.0
0.6,1.0,0.9,0.6,0.4,0.7,0.6,0.9,0.7,0.1,0.1,0.3,0.3,0.9,0.0,1.2,0.2,0.5,0.6,53.0,1,-0.25,0.2,-0.15,-0.8,-0.65,0.5,-0.4,0.4,-0.1,0.5,0.55,-0.4,-0.8,-0.3,0.2,-0.35,-0.6,100.0
0.8,0.6,0.9,1.0,0.7,0.8,0.3,1.0,0.1,0.2,0.8,0.7,0.3,0.9,0.8,0.2,0.9,0.1,0.3,44.0,3,-0.75,0.75,-0.9,0.45,-0.55,0.0,-0.15,0.4,0.35,-0.6,0.75,0.0,0.9,-0.2,0.9,0.5,0.95,139.0
0.4,0.7,0.8,0.0,0.4,0.9,0.6,0.7,0.3,0.0,1.0,0.5,0.6,0.3,0.6,2.9,0.1,0.0,0.5,60.0,3,-0.8,-0.7,-0.6,0.7,0.15,0.8,0.9,-0.55,-0.75,0.5,0.7,-0.5,0.1,0.5,-0.75,0.45,-0.5,120.0
0.9,0.2,0.2,0.5,0.3,0.4,0.0,0.1,0.3,0.1,0.1,0.1,1.0,0.2,0.6,0.4,0.6,0.3,0.7,24.0,8,-0.9,0.4,0.4,-0.2,0.05,0.25,-0.75,-0.25,-0.25,0.6,-0.8,-0.65,1.0,-0.45,0.55,-0.5,0.6,136.0
0.2,0.4,1.0,0.0,0.0,0.7,0.5,0.4,0.5,0.1,0.7,0.1,0.8,0.8,0.0,1.1,0.2,0.6,0.4,57.0,7,1.0,0.6,0.9,0.15,0.5,-0.75,0.05,0.15,0.4,-0.85,0.95,-0.45,0.2,-0.3,-0.25,0.65,0.6,108.0
0.7,0.5,0.3,0.4,0.2,0.8,0.6,0.2,0.1,0.1,0.2,0.4,0.8,0.6,0.8,1.3,0.8,0.3,0.5,44.0,5,-0.4,-0.85,0.4,0.95,0.5,-0.1,0.25,-0.05,0.3,-0.45,-0.6,-0.65,-0.85,0.85,-0.65,0.4,0.75,120.0
0.8,0.1,0.5,0.2,0.5,0.3,0.4,0.2,0.3,0.1,0.3,0.5,0.4,1.0,0.6,1.8,0.4,0.7,0.8,27.0,2,-0.15,-1.0,-0.35,0.0,0.8,0.6,0.15,-0.25,0.25,0.65,-0.45,0.05,0.55,-0.15,0.0,-0.15,-0.15,85.0
0.6,0.6,0.9,0.8,0.5,0.8,0.3,0.6,0.0,0.9,0.6,0.9,0.8,0.3,0.9,0.3,0.1,0.5,0.7,32.0,6,-0.65,0.5,0.35,0.55,0.35,0.4,-0.3,0.0,-0.4,-0.55,-0.55,-0.6,0.9,-0.6,0.7,-0.45,0.8,116.0
0.2,0.1,0.2,0.6,0.9,0.3,0.7,0.7,0.8,0.2,0.9,0.4,0.4,0.3,0.7,0.4,0.5,0.9,0.2,60.0,9,-0.05,0.5,0.1,-0.85,-0.95,0.4,-0.3,-0.8,0.55,-0.75,-0.15,0.7,-0.3,0.4,0.15,0.6,-0.05,144.0
0.2,0.0,0.8,0.7,1.0,0.5,0.3,0.2,0.6,0.8,0.0,0.5,0.9,0.8,0.8,1.5,0.3,0.5,0.5,21.0,3,-0.55,-0.15,-0.25,0.4,0.75,-0.8,-0.15,0.95,0.85,-0.7,-0.45,-0.9,0.3,-0.9,0.65,-0.6,-0.95,99.0
0.5,0.6,0.5,0.7,0.0,0.2,0.7,0.4,0.3,0.8,0.6,0.9,0.4,0.6,0.3,2.4,0.4,0.4,0.2,37.0,3,-0.85,0.85,0.45,0.65,-0.2,-0.05,-0.5,-0.7,0.55,-0.25,-0.2,0.15,-0.15,1.0,0.05,-0.7,0.55,89.0
0.2,0.3,1.0,0.8,1.0,0.1,0.2,0.7,0.2,0.7,0.7,0.5,0.6,0.9,0.3,0.7,0.7,0.8,0.5,21.0,10,-0.9,-0.6,-0.45,1.0,-0.95,-0.95,-0.6,0.8,-0.25,-0.8,0.8,0.8,0.25,0.35,0.35,-0.45,0.35,159.0
0.4,0.1,0.7,0.7,0.5,0.0,0.2,0.8,0.8,0.0,0.9,0.3,0.7,0.3,0.6,2.3,0.7,0.2,0.4,49.0,9,-0.15,0.15,-0.35,-0.15,0.2,0.45,0.0,-0.3,-0.7,0.45,-0.1,0.9,-0.65,-0.35,-0.2,0.95,-0.55,154.0
0.2,0.1,0.4,0.9,0.9,0.3,0.5,0.3,0.6,0.2,0.0,0.2,0.3,0.8,0.2,1.1,0.9,0.2,0.6,50.0,1,-0.85,0.6,0.65,-0.45,0.9,0.55,-0.55,0.6,-0.3,0.0,0.75,-0.05,0.55,-0.65,0.05,0.0,0.55,103.0
0.3,0.1,0.2,0.5,0.3,0.1,0.9,0.3,0.9,0.1,0.5,0.5,0.9,0.2,0.7,0.5,0.3,0.2,0.3,24.0,8,0.5,0.25,0.25,0.75,0.25,-0.8,-0.75,-0.2,0.65,0.85,-0.5,0.75,0.75,-0.1,0.7,0.0,-0.6,101.0
0.7,0.5,0.6,0.7,0.0,0.2,0.7,0.4,0.3,0.8,0.6,0.9,0.4,0.6,0.3,2.4,0.4,0.4,0.2,37.0,3,-0.85,0.85,0.45,0.65,-0.2,-0.05,-0.5,-0.7,0.55,-0.25,-0.2,0.15,-0.15,1.0,0.05,-0.7,0.55,86.0
0.5,0.7,0.8,1.0,0.3,0.4,0.8,0.3,0.4,0.1,0.6,0.4,0.5,0.2,0.2,0.3,0.3,0.6,0.5,47.0,6,-0.4,-0.5,-0.95,0.65,0.6,0.9,-0.25,0.05,0.2,0.5,0.55,-0.65,0.4,-0.85,-0.7,-0.25,0.7,94.0
0.4,0.4,0.1,0.7,0.6,0.6,1.0,0.7,0.8,0.2,0.6,1.0,0.1,0.5,0.0,1.2,0.3,0.1,0.9,42.0,3,0.8,-0.95,-0.85,0.0,-0.8,0.65,0.55,0.0,-0.95,0.75,-0.55,-0.6,0.05,-0.25,0.7,-0.35,-0.9,121.0
0.0,0.0,0.5,0.2,0.3,0.2,0.9,0.1,0.8,0.4,0.0,0.8,0.5,1.0,0.8,1.0,0.2,0.1,0.2,29.0,9,0.05,-0.15,-0.05,-0.6,0.2,0.35,-0.2,0.25,0.15,0.2,0.25,-0.65,0.85,-0.8,0.15,-0.1,0.2,83.0
0.0,0.0,0.5,0.2,0.3,0.2,0.9,0.1,0.8,0.4,0.0,0.8,0.5,1.0,0.8,1.0,0.2,0.1,0.2,29.0,9,0.05,-0.15,-0.05,-0.6,0.2,0.35,-0.2,0.25,0.5,-0.85,-0.9,0.0,0.8,0.5,-0.95,0.05,0.9,75.0
0.4,0.2,0.6,0.5,0.1,0.5,0.2,0.7,0.6,0.3,0.4,0.9,0.3,0.4,0.9,0.4,0.1,0.0,0.1,35.0,1,0.9,-0.2,-0.05,0.2,-0.4,0.9,-0.55,-0.9,0.4,-0.3,0.8,0.65,1.0,0.8,-0.05,0.75,-0.6,91.0
0.8,0.4,0.6,0.7,0.8,0.3,0.7,0.5,0.7,0.6,0.5,0.3,0.7,0.2,0.3,1.0,0.1,0.4,0.9,38.0,6,0.2,-0.55,0.4,-0.5,-0.65,0.85,1.0,-0.85,0.7,-0.45,-0.5,0.05,0.35,-0.85,0.65,0.65,-0.75,120.0
0.0,0.9,0.7,0.4,1.0,0.4,0.5,0.3,0.6,0.2,0.0,0.2,0.3,0.8,0.2,1.1,0.9,0.2,0.6,50.0,1,-0.85,0.6,0.65,-0.45,0.9,0.55,-0.55,0.6,-0.3,0.0,0.75,-0.05,0.55,-0.65,0.05,0.0,0.55,114.0
0.3,0.2,0.0,0.0,0.4,0.2,0.7,0.1,0.2,0.4,0.7,0.1,0.3,0.6,0.8,2.7,0.3,0.3,0.6,59.0,7,-0.45,0.55,-0.5,0.75,-0.1,-0.85,-0.3,-0.5,-0.8,0.1,0.6,0.2,0.2,0.3,0.95,-0.45,-0.7,108.0
0.1,0.4,0.8,0.3,0.2,0.7,0.5,0.1,0.6,0.6,0.4,0.7,0.9,0.8,0.0,2.5,0.6,0.2,0.4,56.0,3,0.75,-0.3,-0.55,0.2,-0.05,0.5,-0.2,-0.75,-0.2,-0.75,-0.85,-0.65,0.4,-0.85,-0.7,-0.25,0.7,88.0
0.2,0.9,0.4,0.3,0.6,0.5,1.0,0.5,0.9,0.5,0.2,0.2,0.4,0.4,0.0,1.0,0.4,0.2,0.1,25.0,5,0.1,0.1,-0.85,0.8,-0.45,-0.45,0.3,1.0,-0.8,0.75,-0.25,0.95,0.15,-0.85,-0.9,-0.3,0.1,104.0
0.8,0.2,0.3,0.9,0.1,0.8,0.6,0.9,0.5,0.2,0.3,0.9,0.4,1.0,0.6,1.2,0.4,1.0,0.3,54.0,7,0.75,0.25,0.05,0.5,-0.1,0.2,-0.1,0.4,-0.05,0.0,-0.7,-0.5,-0.05,0.1,0.3,0.15,0.4,97.0
0.2,0.9,0.4,0.3,0.6,0.5,1.0,0.5,0.9,0.5,0.2,0.2,0.4,0.4,0.7,2.9,0.0,0.6,1.0,23.0,9,-0.35,-0.85,-0.2,-0.8,-0.8,0.55,0.05,-0.9,0.4,-0.3,0.8,0.65,1.0,0.8,-0.05,0.75,-0.6,76.0
