coeff_autre_moyenne,coeff_autre_sociale_et,coeff_amis_moyenne,coeff_amis_et,influence_sociale_moyenne,influence_sociale_et,influence_env_moyenne,influence_env_et,delta_moyenne,delat_et,choix_personnel_moyenne,choix_personnel_et,proba_depassement1point,proba_manque1point,proba_depassement2points,force_perception_plat,proba_autre_entree,proba_autre_dessert,proba_encore,temps_entre_groupes,seuil_influence_etudiant_queue,Charcuterie_correction,Crudites_correction,Entree_poisson_correction,Salade_feculents_correction,Viande___correction,Pizza_correction,Accompagnement___correction,Accompagnement_correction,Viande_correction,Poisson_correction,Vege_correction,Fruit_correction,Produit_laitier_correction,Creme_dessert_correction,Fruits_gourmands_correction,Dessert_gourmand_correction,Fromage_correction,fitness
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,167.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,166.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,175.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,181.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,182.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,180.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,173.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,168.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,155.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,148.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,170.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,168.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,167.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,168.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,160.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,161.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,169.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,157.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,176.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,155.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,158.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,186.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,142.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,188.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,195.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,163.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,158.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,177.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,168.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,150.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,184.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,152.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,150.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,163.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,174.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,155.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,169.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,147.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,176.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,159.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,154.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,182.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,148.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,177.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,181.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,167.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,170.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,184.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,197.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,226.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,174.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,150.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,173.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,160.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,168.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,178.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,163.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,178.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,160.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,168.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,152.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,155.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,164.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,180.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,176.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,175.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,168.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,151.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,172.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,171.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,169.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,148.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,161.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,163.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,192.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,144.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,176.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,158.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,170.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,183.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,179.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,168.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,156.0
0.0,0.6,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,167.0
